=================================================================
  EDR Agent Active: Process Anomaly Detector & Heuristics ON
=================================================================

[⚙️ PROC_LAUNCH] PID: 135424 | Parent PID: 135423 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135430 | Parent PID: 135424 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135430 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135424 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 135423 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135481 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135482 | Parent PID: 135481 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135488 | Parent PID: 135482 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135481 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135488 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135482 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135535 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135536 | Parent PID: 135535 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135539 | Parent PID: 135536 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135535 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135539 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135536 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135554 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135555 | Parent PID: 135554 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135561 | Parent PID: 135555 | App: [sleep]
